station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
STG;01.07.1937 00:00;12.1;;16.3;-1.2;-1.5;;;;;;;;;;;;;;;;;;154.1;88;;;;;;
STG;01.08.1937 00:00;11.8;;15.3;-1.9;-1.8;;;;;;;;;;;;;;;;;;227.9;123;;;;;;
STG;01.09.1937 00:00;8.3;;11.4;-1.7;-1.6;;;;;;;;;;;;;;;;;;206.2;150;;;;;;
STG;01.10.1937 00:00;4.6;;8.2;-1;-1.7;;;;;;;;;;;;;;;;;;56.6;54;;;;;;
STG;01.11.1937 00:00;-0.4;;2.6;-1.7;-2;;;;;;;;;;;;;;;;;;84.7;91;;;;;;
STG;01.12.1937 00:00;-4.2;;-1.5;-2.8;-2.6;;;;;;;;;;;;;;;;;;64.7;72;;;;;;
STG;01.01.1938 00:00;-3.6;;0;-0.2;-1.3;;;;;;;;;;;;;;;;;;127.3;191;;;;;;
STG;01.02.1938 00:00;-4.6;;-1.4;-2.2;-2.6;;;;;;;;;;;;;;;;;;38.5;60;;;;;;
STG;01.03.1938 00:00;1.2;;5.1;0.7;0.2;;;;;;;;;;;;;;;;;;60.9;70;;;;;;
STG;01.04.1938 00:00;-0.5;;2.8;-5.3;-4.7;;;;;;;;;;;;;;;;;;93;90;;;;;;
STG;01.05.1938 00:00;4.9;;8.6;-3.6;-3.3;;;;;;;;;;;;;;;;;;167.2;107;;;;;;
STG;01.06.1938 00:00;11;;15.4;-0.3;-0.8;;;;;;;;;;;;;;;;;;161.9;95;;;;;;
STG;01.07.1938 00:00;12;;15.4;-2.1;-1.6;;;;;;;;;;;;;;;;;;249.9;143;;;;;;
STG;01.08.1938 00:00;11.7;;15.1;-2.1;-1.9;;;;;;;;;;;;;;;;;;291.9;158;;;;;;
STG;01.09.1938 00:00;8.7;;12.4;-0.7;-1.2;;;;;;;;;;;;;;;;;;96.6;70;;;;;;
STG;01.10.1938 00:00;4.4;;7.6;-1.6;-1.9;;;;;;;;;;;;;;;;;;65.9;63;;;;;;
STG;01.11.1938 00:00;1.6;;5.4;1.1;0;;;;;;;;;;;;;;;;;;32.1;35;;;;;;
STG;01.12.1938 00:00;-6;;-2.7;-4;-4.4;;;;;;;;;;;;;;;;;;83.6;92;;;;;;
STG;01.01.1939 00:00;-2.3;;1;0.8;0;;;;;;;;;;;;;;;;;;40.5;61;;;;;;
STG;01.02.1939 00:00;-3.5;;0;-0.8;-1.5;;;;;;;;;;;;;;;;;;27.1;42;;;;;;
STG;01.03.1939 00:00;-2.6;;0.1;-4.3;-3.6;;;;;;;;;;;;;;;;;;129.6;148;;;;;;
STG;01.04.1939 00:00;4.5;;7.5;-0.6;0.3;;;;;;;;;;;;;;;;;;49.2;48;;;;;;
STG;01.05.1939 00:00;5.8;;7.6;-4.6;-2.4;;;;;;;;;;;;;;;;;;307.2;196;;;;;;
STG;01.06.1939 00:00;10.1;;13.9;-1.8;-1.7;;;;;;;;;;;;;;;;;;172.8;102;;;;;;
STG;01.07.1939 00:00;11.3;;14.9;-2.6;-2.3;;;;;;;;;;;;;;;;;;215.3;123;;;;;;
STG;01.08.1939 00:00;12;;15.5;-1.7;-1.6;;;;;;;;;;;;;;;;;;105.5;57;;;;;;
STG;01.09.1939 00:00;8.7;;11.2;-1.9;-1.2;;;;;;;;;;;;;;;;;;167.5;122;;;;;;
STG;01.10.1939 00:00;3.9;;6.6;-2.6;-2.4;;;;;;;;;;;;;;;;;;246.3;235;;;;;;
STG;01.11.1939 00:00;2;;5.2;0.9;0.4;;;;;;;;;;;;;;;;;;95.5;103;;;;;;
STG;01.12.1939 00:00;-5.2;;-2.3;-3.6;-3.6;;;;;;;;;;;;;;;;;;84.2;93;;;;;;
STG;01.01.1940 00:00;-11;;-7.3;-7.5;-8.7;;;;;;;;;;;;;;;;;;71.8;107;;;;;;
STG;01.02.1940 00:00;-4.8;;-1;-1.8;-2.8;;;;;;;;;;;;;;;;;;95.4;149;;;;;;
STG;01.03.1940 00:00;-0.8;;2.6;-1.8;-1.8;;;;;;;;;;;;;;;;;;105.3;121;;;;;;
STG;01.04.1940 00:00;3.3;;6.7;-1.4;-0.9;;;;;;;;;;;;;;;;;;103.3;100;;;;;;
STG;01.05.1940 00:00;6.1;;9.9;-2.3;-2.1;;;;;;;;;;;;;;;;;;305.2;195;;;;;;
STG;01.06.1940 00:00;9.2;;13.4;-2.3;-2.6;;;;;;;;;;;;;;;;;;175.1;103;;;;;;
STG;01.07.1940 00:00;11.3;;14.6;-2.9;-2.3;;;;;;;;;;;;;;;;;;224.5;129;;;;;;
STG;01.08.1940 00:00;10;;13.5;-3.7;-3.6;;;;;;;;;;;;;;;;;;160.3;87;;;;;;
STG;01.09.1940 00:00;8.8;;12.4;-0.7;-1.1;;;;;;;;;;;;;;;;;;266.2;193;;;;;;
STG;01.10.1940 00:00;4.4;;7.2;-2;-1.9;;;;;;;;;;;;;;;;;;65.8;63;;;;;;
STG;01.11.1940 00:00;1.4;;4.3;0;-0.2;;;;;;;;;;;;;;;;;;127.3;137;;;;;;
STG;01.12.1940 00:00;-8.6;;-5.1;-6.4;-7;;;;;;;;;;;;;;;;;;90.5;100;;;;;;
STG;01.01.1941 00:00;-6.9;;-4.3;-4.5;-4.6;;;;;;;;;;;;;;;;;;85.2;128;;;;;;
STG;01.02.1941 00:00;-3.3;;0.1;-0.7;-1.3;;;;;;;;;;;;;;;;;;52.9;82;;;;;;
STG;01.03.1941 00:00;-0.2;;3.1;-1.3;-1.2;;;;;;;;;;;;;;;;;;54.7;63;;;;;;
STG;01.04.1941 00:00;1.6;;4.3;-3.8;-2.6;;;;;;;;;;;;;;;;;;82.1;80;;;;;;
STG;01.05.1941 00:00;3.7;;7.2;-5;-4.5;;;;;;;;;;;;;;;;;;194.2;124;;;;;;
STG;01.06.1941 00:00;10.2;;14.3;-1.4;-1.6;;;;;;;;;;;;;;;;;;161.1;95;;;;;;
STG;01.07.1941 00:00;12.8;;16.8;-0.7;-0.8;;;;;;;;;;;;;;;;;;141.6;81;;;;;;
STG;01.08.1941 00:00;11;;14.2;-3;-2.6;;;;;;;;;;;;;;;;;;281.4;152;;;;;;
STG;01.09.1941 00:00;7;;10.9;-2.2;-2.9;;;;;;;;;;;;;;;;;;53.9;39;;;;;;
STG;01.10.1941 00:00;4;;6.9;-2.3;-2.3;;;;;;;;;;;;;;;;;;144.4;138;;;;;;
STG;01.11.1941 00:00;-1.1;;2;-2.3;-2.7;;;;;;;;;;;;;;;;;;63.4;68;;;;;;
STG;01.12.1941 00:00;-3.9;;-0.4;-1.7;-2.3;;;;;;;;;;;;;;;;;;50.2;56;;;;;;
STG;01.01.1942 00:00;-9.9;;-6.2;-6.4;-7.6;;;;;;;;;;;;;;;;;;97.7;146;;;;;;
STG;01.02.1942 00:00;-7.9;;-4.7;-5.5;-5.9;;;;;;;;;;;;;;;;;;43.5;68;;;;;;
STG;01.03.1942 00:00;0.3;;3.2;-1.2;-0.7;;;;;;;;;;;;;;;;;;99.8;114;;;;;;
STG;01.04.1942 00:00;3;;6.2;-1.9;-1.2;;;;;;;;;;;;;;;;;;68.6;67;;;;;;
STG;01.05.1942 00:00;6.9;;11;-1.2;-1.3;;;;;;;;;;;;;;;;;;180.3;115;;;;;;
STG;01.06.1942 00:00;9.3;;13.8;-1.9;-2.5;;;;;;;;;;;;;;;;;;121.2;71;;;;;;
STG;01.07.1942 00:00;11.9;;15.3;-2.2;-1.7;;;;;;;;;;;;;;;;;;205.1;118;;;;;;
STG;01.08.1942 00:00;11.1;;15.5;-1.7;-2.5;;;;;;;;;;;;;;;;;;155.2;84;;;;;;
STG;01.09.1942 00:00;10.4;;14.3;1.2;0.5;;;;;;;;;;;;;;;;;;109;79;;;;;;
STG;01.10.1942 00:00;6.8;;10.8;1.6;0.5;;;;;;;;;;;;;;;;;;77.9;74;;;;;;
STG;01.11.1942 00:00;-1.7;;1.1;-3.2;-3.3;;;;;;;;;;;;;;;;;;63.2;68;;;;;;
STG;01.12.1942 00:00;-1.7;;1.3;0;-0.1;;;;;;;;;;;;;;;;;;28;31;;;;;;
STG;01.01.1943 00:00;-4.5;;-0.8;-1;-2.2;;;;;;;;;;;;;;;;;;72.4;108;;;;;;
STG;01.02.1943 00:00;-2.3;;1;0.2;-0.3;;;;;;;;;;;;;;;;;;52.8;82;;;;;;
STG;01.03.1943 00:00;0.9;;4.7;0.3;-0.1;;;;;;;;;;;;;;;;;;59;68;;;;;;
STG;01.04.1943 00:00;4.2;;7.7;-0.4;0;;;;;;;;;;;;;;;;;;83.6;81;;;;;;
STG;01.05.1943 00:00;7.3;;11.3;-0.9;-0.9;;;;;;;;;;;;;;;;;;69.8;45;;;;;;
STG;01.06.1943 00:00;9.6;;12.5;-3.2;-2.2;;;;;;;;;;;;;;;;;;179.4;105;;;;;;
STG;01.07.1943 00:00;11.4;;15.9;-1.6;-2.2;;;;;;;;;;;;;;;;;;141.8;81;;;;;;
STG;01.08.1943 00:00;12.4;;17.1;-0.1;-1.2;;;;;;;;;;;;;;;;;;55.8;30;;;;;;
STG;01.09.1943 00:00;9.5;;13.2;0.1;-0.4;;;;;;;;;;;;;;;;;;129.3;94;;;;;;
STG;01.10.1943 00:00;6.1;;9.4;0.2;-0.2;;;;;;;;;;;;;;;;;;2.7;3;;;;;;
STG;01.11.1943 00:00;-0.8;;2;-2.3;-2.4;;;;;;;;;;;;;;;;;;100.9;109;;;;;;
STG;01.12.1943 00:00;-2.4;;-0.1;-1.4;-0.8;;;;;;;;;;;;;;;;;;23.2;26;;;;;;
STG;01.01.1944 00:00;-2;;1.2;1;0.3;;;;;;;;;;;;;;;;;;72.5;109;;;;;;
STG;01.02.1944 00:00;-5.8;;-3;-3.8;-3.8;;;;;;;;;;;;;;;;;;128.9;201;;;;;;
STG;01.03.1944 00:00;-3.4;;-0.5;-4.9;-4.4;;;;;;;;;;;;;;;;;;87.9;101;;;;;;
STG;01.04.1944 00:00;4.1;;7.8;-0.3;-0.1;;;;;;;;;;;;;;;;;;78;76;;;;;;
STG;01.05.1944 00:00;6.3;;10.1;-2.1;-1.9;;;;;;;;;;;;;;;;;;169.3;108;;;;;;
STG;01.06.1944 00:00;9.5;;12.4;-3.3;-2.3;;;;;;;;;;;;;;;;;;205.4;121;;;;;;
STG;01.07.1944 00:00;12.1;;15.5;-2;-1.5;;;;;;;;;;;;;;;;;;130.2;75;;;;;;
STG;01.08.1944 00:00;13.9;;18.2;1;0.3;;;;;;;;;;;;;;;;;;178.2;96;;;;;;
STG;01.09.1944 00:00;8.6;;11.6;-1.5;-1.3;;;;;;;;;;;;;;;;;;168.5;122;;;;;;
STG;01.10.1944 00:00;4.5;;7.2;-2;-1.8;;;;;;;;;;;;;;;;;;93.2;89;;;;;;
STG;01.11.1944 00:00;0.5;;3.4;-0.9;-1.1;;;;;;;;;;;;;;;;;;204.1;220;;;;;;
STG;01.12.1944 00:00;-4.5;;-1.6;-2.9;-2.9;;;;;;;;;;;;;;;;;;54.3;60;;;;;;
STG;01.01.1945 00:00;-11;;-6.7;-6.9;-8.7;;;;;;;;;;;;;;;;;;63.9;96;;;;;;
STG;01.02.1945 00:00;0.2;;3.1;2.3;2.2;;;;;;;;;;;;;;;;;;50.2;78;;;;;;
STG;01.03.1945 00:00;1.4;;4.4;0;0.4;;;;;;;;;;;;;;;;;;125;143;;;;;;
STG;01.04.1945 00:00;3.9;;7.7;-0.4;-0.3;;;;;;;;;;;;;;;;;;149.9;146;;;;;;
STG;01.05.1945 00:00;8.7;;12.9;0.7;0.5;;;;;;;;;;;;;;;;;;141.6;90;;;;;;
STG;01.06.1945 00:00;11.6;;15.9;0.2;-0.2;;;;;;;;;;;;;;;;;;131.6;77;;;;;;
STG;01.07.1945 00:00;12.4;;16.5;-1;-1.2;;;;;;;;;;;;;;;;;;112.1;64;;;;;;
STG;01.08.1945 00:00;11.4;;14.8;-2.4;-2.2;;;;;;;;;;;;;;;;;;210.6;114;;;;;;
STG;01.09.1945 00:00;9.5;;12.8;-0.3;-0.4;;;;;;;;;;;;;;;;;;195.3;142;;;;;;
STG;01.10.1945 00:00;4.3;;8.2;-1;-2;;;;;;;;;;;;;;;;;;64.7;62;;;;;;
STG;01.11.1945 00:00;-1.6;;1.1;-3.2;-3.2;;;;;;;;;;;;;;;;;;66.8;72;;;;;;
STG;01.12.1945 00:00;-3;;0.4;-0.9;-1.4;;;;;;;;;;;;;;;;;;117.4;130;;;;;;
STG;01.01.1946 00:00;-6.7;;-3;-3.2;-4.4;;;;;;;;;;;;;;;;;;31.9;48;;;;;;
STG;01.02.1946 00:00;-0.1;;2.6;1.8;1.9;;;;;;;;;;;;;;;;;;95.7;149;;;;;;
STG;01.03.1946 00:00;1;;3.9;-0.5;0;;;;;;;;;;;;;;;;;;26;30;;;;;;
STG;01.04.1946 00:00;4.3;;8.9;0.8;0.1;;;;;;;;;;;;;;;;;;36.4;35;;;;;;
STG;01.05.1946 00:00;8.4;;12;-0.2;0.2;;;;;;;;;;;;;;;;;;162.2;104;;;;;;
STG;01.06.1946 00:00;10;;12.9;-2.8;-1.8;;;;;;;;;;;;;;;;;;232.8;137;;;;;;
STG;01.07.1946 00:00;12.8;;16.4;-1.1;-0.8;;;;;;;;;;;;;;;;;;289.5;166;;;;;;
STG;01.08.1946 00:00;11.2;;14.9;-2.3;-2.4;;;;;;;;;;;;;;;;;;167.3;90;;;;;;
STG;01.09.1946 00:00;8.9;;12.8;-0.3;-1;;;;;;;;;;;;;;;;;;96.8;70;;;;;;
STG;01.10.1946 00:00;3.6;;6.5;-2.7;-2.7;;;;;;;;;;;;;;;;;;49;47;;;;;;
STG;01.11.1946 00:00;-0.1;;3;-1.3;-1.7;;;;;;;;;;;;;;;;;;35;38;;;;;;
STG;01.12.1946 00:00;-4.9;;-2.1;-3.4;-3.3;;;;;;;;;;;;;;;;;;51.7;57;;;;;;
STG;01.01.1947 00:00;-7.6;;-4.2;-4.4;-5.3;;;;;;;;;;;;;;;;;;79.2;119;;;;;;
STG;01.02.1947 00:00;-5.7;;-3.2;-4;-3.7;;;;;;;;;;;;;;;;;;45;70;;;;;;
STG;01.03.1947 00:00;0.6;;4;-0.4;-0.4;;;;;;;;;;;;;;;;;;131.3;150;;;;;;
STG;01.04.1947 00:00;5.2;;9.2;1.1;1;;;;;;;;;;;;;;;;;;36.6;36;;;;;;
STG;01.05.1947 00:00;8.7;;12.7;0.5;0.5;;;;;;;;;;;;;;;;;;99.1;63;;;;;;
STG;01.06.1947 00:00;11.3;;15.7;0;-0.5;;;;;;;;;;;;;;;;;;96.9;57;;;;;;
STG;01.07.1947 00:00;13.2;;17.4;-0.1;-0.4;;;;;;;;;;;;;;;;;;178.8;103;;;;;;
STG;01.08.1947 00:00;12.3;;17.1;-0.1;-1.3;;;;;;;;;;;;;;;;;;73.5;40;;;;;;
STG;01.09.1947 00:00;9.7;;14.4;1.3;-0.2;;;;;;;;;;;;;;;;;;67;49;;;;;;
STG;01.10.1947 00:00;4;;7.6;-1.6;-2.3;;;;;;;;;;;;;;;;;;58;55;;;;;;
STG;01.11.1947 00:00;2.2;;5.5;1.2;0.6;;;;;;;;;;;;;;;;;;208.4;225;;;;;;
STG;01.12.1947 00:00;-2.1;;0.8;-0.5;-0.5;;;;;;;;;;;;;;;;;;118.7;131;;;;;;
STG;01.01.1948 00:00;-0.6;;3;2.8;1.7;;;;;;;;;;;;;;;;;;118.1;177;;;;;;
STG;01.02.1948 00:00;-2.6;;0.3;-0.5;-0.6;;;;;;;;;;;;;;;;;;79.9;124;;;;;;
STG;01.03.1948 00:00;1.4;;5.4;1;0.4;;;;;;;;;;;;;;;;;;19.5;22;;;;;;
STG;01.04.1948 00:00;3.5;;7.2;-0.9;-0.7;;;;;;;;;;;;;;;;;;81.5;79;;;;;;
STG;01.05.1948 00:00;7.9;;11.7;-0.5;-0.3;;;;;;;;;;;;;;;;;;110.4;71;;;;;;
STG;01.06.1948 00:00;9.5;;13;-2.7;-2.3;;;;;;;;;;;;;;;;;;242.8;143;;;;;;
STG;01.07.1948 00:00;10.5;;13.4;-4.1;-3.1;;;;;;;;;;;;;;;;;;242.5;139;;;;;;
STG;01.08.1948 00:00;12.4;;15.2;-2;-1.2;;;;;;;;;;;;;;;;;;249.8;135;;;;;;
STG;01.09.1948 00:00;8.4;;12.2;-0.9;-1.5;;;;;;;;;;;;;;;;;;68.2;49;;;;;;
STG;01.10.1948 00:00;5.6;;8.7;-0.5;-0.7;;;;;;;;;;;;;;;;;;39.9;38;;;;;;
STG;01.11.1948 00:00;0.5;;3.5;-0.8;-1.1;;;;;;;;;;;;;;;;;;45.7;49;;;;;;
STG;01.12.1948 00:00;-4.2;;-0.9;-2.2;-2.6;;;;;;;;;;;;;;;;;;30.5;34;;;;;;
STG;01.01.1949 00:00;-4;;-0.5;-0.7;-1.7;;;;;;;;;;;;;;;;;;90.9;136;;;;;;
STG;01.02.1949 00:00;-4.5;;-0.3;-1.1;-2.5;;;;;;;;;;;;;;;;;;29;45;;;;;;
STG;01.03.1949 00:00;-3.3;;0.4;-4;-4.3;;;;;;;;;;;;;;;;;;43.5;50;;;;;;
STG;01.04.1949 00:00;5.3;;9.4;1.3;1.1;;;;;;;;;;;;;;;;;;144.8;141;;;;;;
STG;01.05.1949 00:00;6.7;;9.4;-2.8;-1.5;;;;;;;;;;;;;;;;;;138.7;89;;;;;;
STG;01.06.1949 00:00;9.3;;13.4;-2.3;-2.5;;;;;;;;;;;;;;;;;;80.6;47;;;;;;
STG;01.07.1949 00:00;11.6;;16.8;-0.7;-2;;;;;;;;;;;;;;;;;;107.5;62;;;;;;
STG;01.08.1949 00:00;11.9;;16;-1.2;-1.7;;;;;;;;;;;;;;;;;;144.4;78;;;;;;
STG;01.09.1949 00:00;11.1;;15;1.9;1.2;;;;;;;;;;;;;;;;;;113.5;82;;;;;;
STG;01.10.1949 00:00;6.4;;9.8;0.6;0.1;;;;;;;;;;;;;;;;;;35.5;34;;;;;;
STG;01.11.1949 00:00;0.4;;3.2;-1.1;-1.2;;;;;;;;;;;;;;;;;;70.4;76;;;;;;
STG;01.12.1949 00:00;-1.2;;2.1;0.8;0.4;;;;;;;;;;;;;;;;;;101.1;112;;;;;;
STG;01.01.1950 00:00;-3.9;;-1.3;-1.5;-1.6;;;;;;;;;;;;;;;;;;63.8;96;;;;;;
STG;01.02.1950 00:00;-1.1;;2.4;1.6;0.9;;;;;;;;;;;;;;;;;;76.2;119;;;;;;
STG;01.03.1950 00:00;0;;3.4;-1;-1;;;;;;;;;;;;;;;;;;55.5;64;;;;;;
STG;01.04.1950 00:00;2.3;;5.2;-2.9;-1.9;;;;;;;;;;;;;;;;;;208.7;203;;;;;;
STG;01.05.1950 00:00;7.7;;12.4;0.2;-0.5;;;;;;;;;;;;;;;;;;76.2;49;;;;;;
STG;01.06.1950 00:00;11.8;;16.6;0.9;0;;;;;;;;;;;;;;;;;;80.9;48;;;;;;
STG;01.07.1950 00:00;14.3;;18.2;0.7;0.7;;;;;;;;;;;;;;;;;;114.3;66;;;;;;
STG;01.08.1950 00:00;12.3;;15.9;-1.3;-1.3;;;;;;;;;;;;;;;;;;196.7;106;;;;;;
STG;01.09.1950 00:00;9;;12.1;-1;-0.9;;;;;;;;;;;;;;;;;;158;115;;;;;;
STG;01.10.1950 00:00;4.8;;7.6;-1.6;-1.5;;;;;;;;;;;;;;;;;;49.8;48;;;;;;
STG;01.11.1950 00:00;0.5;;3.7;-0.6;-1.1;;;;;;;;;;;;;;;;;;230.4;249;;;;;;
STG;01.12.1950 00:00;-5.4;;-2.5;-3.8;-3.8;;;;;;;;;;;;;;;;;;34.7;38;;;;;;
STG;01.01.1951 00:00;-1.9;;0.8;0.6;0.4;;;;;;;;;;;;;;;;;;93.9;141;;;;;;
STG;01.02.1951 00:00;-1.5;;1.2;0.4;0.5;;;;;;;;;;;;;;;;;;117.5;183;;;;;;
STG;01.03.1951 00:00;-1.2;;2.1;-2.3;-2.2;;;;;;;;;;;;;;;;;;125.3;144;;;;;;
STG;01.04.1951 00:00;2.7;;6;-2.1;-1.5;;;;;;;;;;;;;;;;;;73.5;71;;;;;;
STG;01.05.1951 00:00;6.5;;10.1;-2.1;-1.7;;;;;;;;;;;;;;;;;;147.8;94;;;;;;
STG;01.06.1951 00:00;10.3;;13.7;-2;-1.5;;;;;;;;;;;;;;;;;;184.5;108;;;;;;
STG;01.07.1951 00:00;12.2;;16.2;-1.3;-1.4;;;;;;;;;;;;;;;;;;194.6;112;;;;;;
STG;01.08.1951 00:00;12.2;;15.5;-1.7;-1.4;;;;;;;;;;;;;;;;;;156.5;84;;;;;;
STG;01.09.1951 00:00;10.2;;13.3;0.2;0.3;;;;;;;;;;;;;;;;;;158.6;115;;;;;;
STG;01.10.1951 00:00;3.7;;6.6;-2.6;-2.6;;;;;;;;;;;;;;;;;;35.7;34;;;;;;
STG;01.11.1951 00:00;2.5;;6;1.7;0.9;;;;;;;;;;;;;;;;;;101.3;109;;;;;;
STG;01.12.1951 00:00;-3.1;;0.6;-0.7;-1.5;;;;;;;;;;;;;;;;;;71.4;79;;;;;;
STG;01.01.1952 00:00;-4.9;;-1.6;-1.8;-2.6;;;;;;;;;;;;;;;;;;65.5;98;;;;;;
STG;01.02.1952 00:00;-5.4;;-2.1;-2.9;-3.4;;;;;;;;;;;;;;;;;;132.2;206;;;;;;
STG;01.03.1952 00:00;0.5;;3.4;-1;-0.5;;;;;;;;;;;;;;;;;;108.8;125;;;;;;
STG;01.04.1952 00:00;4.4;;8.1;0;0.2;;;;;;;;;;;;;;;;;;96;93;;;;;;
STG;01.05.1952 00:00;7.2;;11.2;-1;-1;;;;;;;;;;;;;;;;;;144.8;93;;;;;;
STG;01.06.1952 00:00;11.2;;15.1;-0.6;-0.6;;;;;;;;;;;;;;;;;;294.7;173;;;;;;
STG;01.07.1952 00:00;13.5;;18.2;0.7;-0.1;;;;;;;;;;;;;;;;;;68.7;39;;;;;;
STG;01.08.1952 00:00;12.9;;16.8;-0.4;-0.7;;;;;;;;;;;;;;;;;;116.3;63;;;;;;
STG;01.09.1952 00:00;6.8;;9.7;-3.4;-3.1;;;;;;;;;;;;;;;;;;128.8;93;;;;;;
STG;01.10.1952 00:00;4.8;;7.6;-1.6;-1.5;;;;;;;;;;;;;;;;;;186.6;178;;;;;;
STG;01.11.1952 00:00;-1.6;;1.9;-2.4;-3.2;;;;;;;;;;;;;;;;;;154.7;167;;;;;;
STG;01.12.1952 00:00;-3.2;;-0.6;-1.9;-1.6;;;;;;;;;;;;;;;;;;135.3;150;;;;;;
STG;01.01.1953 00:00;-6.6;;-3.4;-3.6;-4.3;;;;;;;;;;;;;;;;;;50.7;76;;;;;;
STG;01.02.1953 00:00;-4.5;;-1.6;-2.4;-2.5;;;;;;;;;;;;;;;;;;38.6;60;;;;;;
STG;01.03.1953 00:00;-0.9;;3;-1.4;-1.9;;;;;;;;;;;;;;;;;;15.1;17;;;;;;
STG;01.04.1953 00:00;3.9;;7.3;-0.8;-0.3;;;;;;;;;;;;;;;;;;153.7;149;;;;;;
STG;01.05.1953 00:00;7.3;;11.6;-0.6;-0.9;;;;;;;;;;;;;;;;;;144.6;92;;;;;;
STG;01.06.1953 00:00;10;;13;-2.7;-1.8;;;;;;;;;;;;;;;;;;320.2;188;;;;;;
STG;01.07.1953 00:00;12.9;;16;-1.5;-0.7;;;;;;;;;;;;;;;;;;243.1;139;;;;;;
STG;01.08.1953 00:00;11.6;;15.3;-1.9;-2;;;;;;;;;;;;;;;;;;54.9;30;;;;;;
STG;01.09.1953 00:00;9.2;;12.9;-0.2;-0.7;;;;;;;;;;;;;;;;;;96.3;70;;;;;;
STG;01.10.1953 00:00;6.3;;9.1;-0.1;0;;;;;;;;;;;;;;;;;;57.2;55;;;;;;
STG;01.11.1953 00:00;-0.9;;2.4;-1.9;-2.5;;;;;;;;;;;;;;;;;;38.1;41;;;;;;
STG;01.12.1953 00:00;-0.9;;1.5;0.2;0.7;;;;;;;;;;;;;;;;;;30.3;34;;;;;;
STG;01.01.1954 00:00;-6.3;;-3.4;-3.6;-4;;;;;;;;;;;;;;;;;;117.6;176;;;;;;
STG;01.02.1954 00:00;-4.9;;-2.5;-3.3;-2.9;;;;;;;;;;;;;;;;;;74.6;116;;;;;;
STG;01.03.1954 00:00;0.4;;3.8;-0.6;-0.6;;;;;;;;;;;;;;;;;;22.4;26;;;;;;
STG;01.04.1954 00:00;2;;4.2;-3.9;-2.2;;;;;;;;;;;;;;;;;;88.9;86;;;;;;
STG;01.05.1954 00:00;5.9;;9.3;-2.9;-2.3;;;;;;;;;;;;;;;;;;168.6;108;;;;;;
STG;01.06.1954 00:00;10.5;;13.9;-1.8;-1.3;;;;;;;;;;;;;;;;;;172.8;102;;;;;;
STG;01.07.1954 00:00;11;;13.7;-3.8;-2.6;;;;;;;;;;;;;;;;;;271.5;156;;;;;;
STG;01.08.1954 00:00;10.9;;14;-3.2;-2.7;;;;;;;;;;;;;;;;;;300.3;162;;;;;;
STG;01.09.1954 00:00;9.6;;12.7;-0.4;-0.3;;;;;;;;;;;;;;;;;;179.3;130;;;;;;
STG;01.10.1954 00:00;4.8;;8.5;-0.7;-1.5;;;;;;;;;;;;;;;;;;92.4;88;;;;;;
STG;01.11.1954 00:00;0.5;;3.7;-0.6;-1.1;;;;;;;;;;;;;;;;;;41.2;44;;;;;;
STG;01.12.1954 00:00;-0.2;;2.4;1.1;1.4;;;;;;;;;;;;;;;;;;93.1;103;;;;;;
STG;01.01.1955 00:00;-3.7;;-1.2;-1.4;-1.4;;;;;;;;;;;;;;;;;;136;204;;;;;;
STG;01.02.1955 00:00;-3.5;;-0.8;-1.6;-1.5;;;;;;;;;;;;;;;;;;119.8;187;;;;;;
STG;01.03.1955 00:00;-2.9;;-0.1;-4.5;-3.9;;;;;;;;;;;;;;;;;;83.9;96;;;;;;
STG;01.04.1955 00:00;2.4;;6;-2.1;-1.8;;;;;;;;;;;;;;;;;;88.3;86;;;;;;
STG;01.05.1955 00:00;5.6;;9.5;-2.7;-2.6;;;;;;;;;;;;;;;;;;209.7;134;;;;;;
STG;01.06.1955 00:00;9.9;;13.7;-2;-1.9;;;;;;;;;;;;;;;;;;182.2;107;;;;;;
STG;01.07.1955 00:00;12.9;;15;-2.5;-0.7;;;;;;;;;;;;;;;;;;260.3;149;;;;;;
STG;01.08.1955 00:00;11.2;;14.5;-2.7;-2.4;;;;;;;;;;;;;;;;;;207.8;112;;;;;;
STG;01.09.1955 00:00;8.8;;11.7;-1.4;-1.1;;;;;;;;;;;;;;;;;;171.8;125;;;;;;
STG;01.10.1955 00:00;3.7;;6.8;-2.4;-2.6;;;;;;;;;;;;;;;;;;53.7;51;;;;;;
STG;01.11.1955 00:00;-0.7;;2.1;-2.2;-2.3;;;;;;;;;;;;;;;;;;27.3;29;;;;;;
STG;01.12.1955 00:00;0.4;;3.3;2;2;;;;;;;;;;;;;;;;;;112.2;124;;;;;;
STG;01.01.1956 00:00;-1.4;;1.3;1.1;0.9;;;;;;;;;;;;;;;;;;98.8;148;;;;;;
STG;01.02.1956 00:00;-13.9;;-10.6;-11.4;-11.9;;;;;;;;;;;;;;;;;;52;81;;;;;;
STG;01.03.1956 00:00;-0.7;;2.5;-1.9;-1.7;;;;;;;;;;;;;;;;;;65.5;75;;;;;;
