station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
LUG;01.03.1981 00:00;5;13;8.2;-0.7;-0.2;-0.5;1;8.1;0;0.9;0;0;19.5;976.4;-0.4;-3.6;0;358.1;1.9;90;11;0;253.2;335;124;83;8644;75;0;118.1
LUG;01.04.1981 00:00;7.9;16;11.4;-0.9;-0.6;-0.7;0;9.6;0;0.2;0;0;22.8;978.6;2.8;0.5;0;179.3;1.7;85;7;0;86.5;63;186;100;10306;94;0;43.3
LUG;01.05.1981 00:00;10;17.8;13.7;-2.6;-2.4;-3;0;11.8;0;-1;0;0;24;976.4;4.5;-2.8;0;65.7;1.8;100;13;0;236.3;133;208;93;9316;78;0.6;9.7
LUG;01.06.1981 00:00;15.5;23.5;19.5;-0.9;-0.6;-1.4;0;15.4;11;-1;0;2;29.1;979;11.5;-0.6;0;0;2.3;128;7;0;80.6;47;272;105;11456;83;50;0
LUG;01.07.1981 00:00;15.3;24.2;19.9;-2.7;-2.7;-3.1;0;16.4;18;-1.7;0;0;27.8;979;10.9;-0.4;0;0;2.2;122;11;0;259;164;256;97;12802;82;58.5;0
LUG;01.08.1981 00:00;16.7;25.1;21.1;-1;-1.1;-1.7;0;18.3;17;-0.1;0;2;28.7;980.2;12.7;0.4;0;0;2;118;5;0;30.2;19;251;110;15511;106;86;0
LUG;01.09.1981 00:00;14.4;20.8;17.6;-0.3;0.2;-1.3;0;16.1;0;1;0;0;23.3;979.6;11;-1.1;0;0;2.1;131;16;0;385.5;234;128;77;7115;62;9.6;0
LUG;01.10.1981 00:00;8.8;15.7;12.1;-1.1;-1.4;-1.2;0;11.2;0;-0.9;0;0;22.6;977.6;2.3;-4.1;0;147.6;2;133;10;0;146.9;98;97;96;7703;91;0;43.6
LUG;01.11.1981 00:00;3;11.4;6.9;-1.5;-2.7;-0.2;5;6.6;0;-1.9;0;0;17.3;985.6;-1.4;4.7;0;392.9;2.3;153;0;0;1;1;90;146;11098;175;0;152.9
LUG;01.12.1981 00:00;0.3;5.9;3.1;-1.5;-1.7;-1.8;15;5.1;0;-1.1;0;0;11.9;968.1;-3.1;-14.8;0;522.6;2.5;167;13;0;155.9;195;50;100;6397;99;0;274.6
LUG;01.01.1982 00:00;0.9;6.4;3.2;-0.6;-0.3;-0.7;13;5.9;0;0.1;0;0;20;982.5;-2.3;-0.7;0;514.2;2.1;140;2;0;5.8;9;59;95;6035;81;0;274.2
LUG;01.02.1982 00:00;0.4;7;3;-2;-1.5;-2;13;6;0;0.1;1;0;13.9;984.4;-3.6;2.8;0;476.3;1.6;94;6;0;27;44;87;89;7086;83;0;252.3
LUG;01.03.1982 00:00;3.2;11.1;6.5;-2.4;-2;-2.4;0;6.2;0;-1;0;0;16.4;981;0.6;1;0;419.1;2.5;119;6;0;68.1;90;151;101;10932;95;0;171.1
LUG;01.04.1982 00:00;7;15.9;11;-1.3;-1.5;-0.8;0;8.3;0;-1.1;0;0;21.8;977.4;2.9;-0.7;0;203.3;2.3;115;5;0;21.9;16;226;122;13471;123;0;43.3
LUG;01.05.1982 00:00;11.4;20.3;15.5;-0.8;-1;-0.5;0;12.2;2;-0.6;0;0;26.1;982.3;5.1;3.1;0;68;1.7;94;8;0;171.1;96;252;113;13080;109;8.6;12
LUG;01.06.1982 00:00;15.8;24.6;20.3;-0.1;-0.3;-0.3;0;16.1;17;-0.3;0;0;28.1;977.9;12.9;-1.7;0;0;2.2;122;8;0;204.9;119;262;101;13537;99;63.5;0
LUG;01.07.1982 00:00;18;27;22.4;-0.2;0;-0.3;0;19;25;0.9;0;6;34;979.1;12.1;-0.3;1;0;2;111;9;0;148;94;254;96;13637;87;132.8;0
LUG;01.08.1982 00:00;15.8;24.1;20;-2.1;-2;-2.7;0;17.9;13;-0.5;0;0;27.4;978.7;11;-1.1;0;0;1.8;106;13;0;268.6;170;211;92;12236;83;57.5;0
LUG;01.09.1982 00:00;14.7;22.9;18.6;0.7;0.5;0.8;0;17.5;6;2.4;0;0;26.2;982.1;11.1;1.4;0;0;1.7;106;9;0;252.1;153;162;98;10748;93;27.2;0
LUG;01.10.1982 00:00;8.2;14.9;11.2;-2;-2;-2;0;11.4;0;-0.7;0;0;21.1;977.9;5.3;-3.8;0;245;1.5;100;14;0;210.4;141;103;102;8662;102;0;37
LUG;01.11.1982 00:00;5.7;11;8.3;-0.1;0;-0.6;0;8.9;0;0.4;0;0;15;982.4;1.6;1.5;0;352.3;1.5;100;11;0;225.1;135;57;92;4921;78;0;112.3
LUG;01.12.1982 00:00;2.4;8.4;5.2;0.6;0.4;0.7;4;6.4;0;0.2;0;0;15.3;978.7;-1.5;-4.2;0;460.5;2;133;6;0;80.2;100;50;100;6227;97;0;212.5
LUG;01.01.1983 00:00;1.8;8.5;4.5;0.7;0.6;1.4;7;6;0;0.2;0;0;21.9;988.8;-1;5.6;0;474.6;2.1;140;0;0;0.8;1;72;116;8632;116;0;234.6
LUG;01.02.1983 00:00;-0.3;5.4;2;-3;-2.2;-3.6;15;5.1;0;-0.8;0;0;10.1;980.9;-2.5;-0.7;0;503.4;1.7;100;6;0;37.6;61;89;91;6333;74;0;279.4
LUG;01.03.1983 00:00;4.3;12.4;7.4;-1.5;-0.9;-1.1;0;7.6;0;0.4;0;0;18.1;980;0.9;0;0;381.8;1.7;81;8;0;129.9;172;135;90;9925;86;0;141.8
LUG;01.04.1983 00:00;7.4;13.7;10.1;-2.2;-1.1;-3;0;9.4;0;0;0;0;19.2;976.4;2.7;-1.7;0;266.5;1.9;95;17;0;249.9;181;138;74;6108;56;0;58.5
LUG;01.05.1983 00:00;9.6;16.4;12.8;-3.5;-2.8;-4.4;0;11.8;0;-1;0;0;22;974.8;5.7;-4.4;0;71;1.8;100;17;0;386;217;159;71;6405;53;0;7
LUG;01.06.1983 00:00;15.2;23.8;19.3;-1.1;-0.9;-1.1;0;15.3;12;-1.1;0;0;28.2;981.2;10.3;1.6;0;0;1.8;100;8;0;67.2;39;268;104;13264;97;46.4;0
LUG;01.07.1983 00:00;19;29.1;23.9;1.3;1;1.8;0;20.3;28;2.2;0;13;37.1;979.8;14.7;0.4;11;0;1.7;94;5;2;69.2;44;273;103;16087;103;173.9;0
LUG;01.08.1983 00:00;16.9;25.4;21;-1.1;-0.9;-1.4;0;17;17;-1.4;0;0;30.6;979.5;13.7;-0.3;2;0;1.8;106;11;0;100.6;64;213;93;11578;79;84.8;0
LUG;01.09.1983 00:00;13.3;22.4;17.7;-0.2;-0.9;0.3;0;14.6;2;-0.5;0;0;30.8;980.6;9.1;-0.1;1;0;1.8;113;8;0;203.7;124;177;107;14499;126;12.4;0
LUG;01.10.1983 00:00;9.8;17.6;13.2;0;-0.4;0.7;0;11.7;0;-0.4;0;0;23.2;984.8;4.6;3.1;0;122.9;1.7;113;6;0;32.7;22;123;122;11509;136;0;18.9
LUG;01.11.1983 00:00;3.8;11.2;7.1;-1.3;-1.9;-0.4;3;7.5;0;-1;0;0;16.9;981.7;-0.1;0.8;0;385.6;1.8;120;3;0;24;14;71;115;7979;126;0;145.6
LUG;01.12.1983 00:00;0.8;6.9;3.4;-1.2;-1.2;-0.8;11;5.6;0;-0.6;0;0;14;982.1;-2.6;-0.8;0;513.3;1.9;127;6;0;151.6;190;52;104;7569;118;0;265.3
LUG;01.01.1984 00:00;0.3;6.6;2.8;-1;-0.9;-0.5;14;5;0;-0.8;0;0;11.3;979.1;-3.1;-4.1;0;533.4;1.9;127;2;0;25.5;39;61;98;7232;97;0;285.4
LUG;01.02.1984 00:00;0.7;6.4;2.8;-2.2;-1.2;-2.6;9;5.5;0;-0.4;0;0;13.4;981;-3.5;-0.6;0;498.5;2.4;141;6;0;63.8;104;83;85;5825;68;0;266.5
LUG;01.03.1984 00:00;3.5;10.8;6.1;-2.8;-1.7;-2.7;2;6.2;0;-1;0;0;15.2;976.5;-0.6;-3.5;0;429;2.4;114;5;0;135.1;179;139;93;9529;83;0;181
LUG;01.04.1984 00:00;6.5;15.7;10.3;-2;-2;-1;0;7.8;0;-1.6;0;0;24.5;978.4;2.2;0.3;0;238.6;2.4;120;10;0;106.3;77;205;110;13441;123;0.7;70.6
LUG;01.05.1984 00:00;8.8;15.5;11.3;-5;-3.6;-5.3;0;10.9;0;-1.9;0;0;21.7;972.3;4.1;-6.9;0;211.1;1.6;89;21;0;410.3;231;147;66;4844;40;0;35.1
LUG;01.06.1984 00:00;14.1;24.5;18.8;-1.6;-2;-0.4;0;14.3;18;-2.1;0;0;32.4;978.9;8;-0.7;4;29.3;1.8;100;7;0;177.5;103;265;102;13770;100;55.5;5.3
LUG;01.07.1984 00:00;17.5;28.4;22.6;0;-0.5;1.1;0;15.7;29;-2.4;0;2;34.6;980.3;12.9;0.9;7;0;2.4;133;2;0;14;9;294;111;18487;118;131.9;0
LUG;01.08.1984 00:00;16;24.6;20;-2.1;-1.8;-2.2;0;16.9;12;-1.5;0;1;31.2;979.5;12.9;-0.3;4;0;1.9;112;14;0;250.6;158;219;96;11843;81;65.5;0
LUG;01.09.1984 00:00;11.3;19.8;15.4;-2.5;-2.9;-2.3;0;13.4;2;-1.7;0;0;25.8;975.2;6.7;-5.5;0;17.6;2;125;10;0;277.5;168;173;104;10548;92;9.7;1.6
LUG;01.10.1984 00:00;9.4;16.2;12.3;-0.9;-0.8;-0.7;0;11.9;0;-0.2;0;0;20.3;982.9;5.7;1.2;0;111;1.5;100;10;0;179.3;120;103;102;8467;100;0;15
LUG;01.11.1984 00:00;5.6;11.5;8.2;-0.2;-0.1;-0.1;0;8.8;0;0.3;0;0;16.8;978.5;0.8;-2.4;0;352.8;1.5;100;7;0;108.9;65;58;94;5238;83;0;112.8
LUG;01.12.1984 00:00;2.8;8.3;5.4;0.8;0.8;0.6;5;6.9;0;0.7;0;0;21.2;985.3;-1.5;2.4;0;454.1;1.6;107;6;0;83.1;104;47;94;6552;102;0;206.1
LUG;01.01.1985 00:00;-2.4;2.7;-0.4;-4.2;-3.6;-4.4;21;4.6;0;-1.2;6;0;9;974.4;-9;-8.8;0;634.8;2;133;8;0;159.8;244;54;87;5960;80;0;386.8
LUG;01.02.1985 00:00;0.8;6.6;2.7;-2.3;-1.1;-2.4;13;5.8;0;-0.1;0;0;17.6;981.7;-2.9;0.1;0;484.1;1.5;88;4;0;6.4;10;82;84;6102;71;0;260.1
LUG;01.03.1985 00:00;3.5;9.6;5.6;-3.3;-1.7;-3.9;0;6.8;0;-0.4;0;0;15.7;977;0.6;-3;0;444.6;2.3;110;14;0;217.5;288;121;81;8034;70;0;196.6
LUG;01.04.1985 00:00;7.3;16.2;11.1;-1.2;-1.2;-0.5;0;8;0;-1.4;0;0;23;976;3.3;-2.1;0;211.5;2.7;135;6;0;95.2;69;207;111;13289;122;0;35.5
LUG;01.05.1985 00:00;11;18.4;14.2;-2.1;-1.4;-2.4;0;12.1;1;-0.7;0;0;25.6;975.2;6.3;-4;0;90.4;1.7;94;17;0;272.5;153;196;88;10375;87;3.2;18.4
LUG;01.06.1985 00:00;13.6;22.6;18;-2.4;-2.5;-2.3;0;13.6;6;-2.8;0;0;26.5;977.5;10.4;-2.1;0;0;2.1;117;13;0;130;76;257;99;14024;102;17.4;0
LUG;01.07.1985 00:00;18.2;27.3;22.5;-0.1;0.2;0;0;19.2;29;1.1;0;5;30.3;979.8;14.5;0.4;2;0;1.8;100;7;0;115.6;73;257;97;15487;99;131.6;0
LUG;01.08.1985 00:00;16.3;26;21;-1.1;-1.5;-0.8;0;16.7;20;-1.7;0;0;29.3;978.9;11.3;-0.9;0;0;2.2;129;8;0;130.2;82;248;109;16266;111;88.8;0
LUG;01.09.1985 00:00;14.5;23.5;18.7;0.8;0.3;1.4;0;16.2;5;1.1;0;0;27.9;983.2;11.3;2.5;0;0;1.7;106;4;0;50.2;30;191;115;15026;130;22.9;0
LUG;01.10.1985 00:00;10;18.4;13.7;0.5;-0.2;1.5;0;12.5;1;0.4;0;0;26;986.4;4.6;4.7;0;110.3;1.7;113;2;0;9.9;7;117;116;9875;116;0.8;22.3
LUG;01.11.1985 00:00;3;9.1;5.8;-2.6;-2.7;-2.5;1;7.1;0;-1.4;0;0;17.5;976.5;-0.8;-4.4;0;426.6;1.8;120;10;0;117.5;71;64;104;6734;106;0;186.6
LUG;01.12.1985 00:00;3.1;8.5;5.5;0.9;1.1;0.8;0;7.3;0;1.1;0;0;16.2;982.6;0.3;-0.3;0;448.3;1.3;87;10;0;75.6;95;43;86;5601;87;0;200.3
LUG;01.01.1986 00:00;0.9;6.9;3;-0.8;-0.3;-0.2;5;5.3;0;-0.5;0;0;14.5;975.7;-2.8;-7.5;0;526.7;2.2;147;7;0;177.6;271;63;101;7867;106;0;278.7
LUG;01.02.1986 00:00;-0.3;4.1;1;-4;-2.2;-4.9;12;5.3;0;-0.6;1;0;10.1;973;-5.6;-8.6;0;532.9;2;118;7;0;59.6;97;86;88;5278;62;0;308.9
LUG;01.03.1986 00:00;4.3;10.7;6.5;-2.4;-0.9;-2.8;1;7.3;0;0.1;0;0;16.3;979.9;-1.4;-0.1;0;418.1;1.7;81;7;0;45.3;60;130;87;8275;72;0;170.1
LUG;01.04.1986 00:00;6.8;12.1;8.9;-3.4;-1.7;-4.6;0;9.3;0;-0.1;0;0;24.3;973.5;1.2;-4.6;0;313.6;2.5;125;23;0;511.9;371;100;54;4652;43;0;97.6
LUG;01.05.1986 00:00;13.3;21.7;16.8;0.5;0.9;0.9;0;13.8;5;1;0;0;28.7;981.2;8.4;2;0;17;2.1;117;16;0;194;109;219;98;10805;90;18.9;1
LUG;01.06.1986 00:00;15.3;23.8;19.2;-1.2;-0.8;-1.1;0;15.9;11;-0.5;0;4;29.8;978.1;8.1;-1.5;0;8.2;2;111;5;0;79;46;271;105;13506;98;59.6;0.2
LUG;01.07.1986 00:00;17.3;25.7;21.4;-1.2;-0.7;-1.6;0;17.1;20;-1;0;3;30;979.6;13.7;0.2;1;0;2.1;117;4;0;64;41;262;99;14720;94;95.4;0
LUG;01.08.1986 00:00;16.6;25.2;20.8;-1.3;-1.2;-1.6;0;17.3;17;-1.1;0;5;29.6;978.2;11;-1.6;0;0;1.8;106;10;0;306.7;194;227;99;13880;95;87.7;0
LUG;01.09.1986 00:00;14.2;21;17.5;-0.4;0;-1.1;0;15.6;0;0.5;0;0;24.8;982.9;10.3;2.2;0;0;1.4;88;7;0;99.8;61;154;93;9544;83;9.1;0
LUG;01.10.1986 00:00;10.4;18.5;13.9;0.7;0.2;1.6;0;11.9;0;-0.2;0;0;22.9;983.2;4.2;1.5;0;69.1;1.9;127;2;0;4.3;3;121;120;11189;132;0;13.1
LUG;01.11.1986 00:00;5.8;12.3;8.8;0.4;0.1;0.7;0;8.4;0;-0.1;0;0;16.4;986.6;1.2;5.7;0;329.1;1.6;107;7;0;56.3;34;63;102;6838;108;0;97.1
LUG;01.12.1986 00:00;1.4;8.1;4.4;-0.2;-0.6;0.4;5;5.5;0;-0.7;0;0;13.8;983.3;-2.8;0.4;0;483.5;2.1;140;0;0;1.4;2;58;116;8439;131;0;235.5
LUG;01.01.1987 00:00;-0.7;5.7;1.6;-2.2;-1.9;-1.4;20;4.9;0;-0.9;2;0;14.6;977.5;-5.2;-5.7;0;570.5;2.3;153;4;0;53;81;66;106;8503;114;0;322.5
LUG;01.02.1987 00:00;1.5;7.1;3.3;-1.7;-0.4;-1.9;3;6.4;0;0.5;0;0;16;977.1;-4;-4.5;0;468.7;1.5;88;10;0;138.2;225;72;73;5408;63;0;244.7
LUG;01.03.1987 00:00;1.7;9.2;4.6;-4.3;-3.5;-4.3;11;5.5;0;-1.7;0;0;17.2;978.8;-2.9;-1.2;0;475.7;2.6;124;4;0;25.8;34;143;95;10189;89;0;227.7
LUG;01.04.1987 00:00;7.5;16.6;11.3;-1;-1;-0.1;0;8.5;0;-0.9;0;0;23.3;980.6;1.4;2.5;0;171.1;2.4;120;6;0;124.5;90;192;103;12922;118;0;43.1
LUG;01.05.1987 00:00;9.7;18.9;13.8;-2.5;-2.7;-1.9;0;10;0;-2.8;0;0;24.6;976;5.5;-3.2;0;66.4;2.6;144;11;0;143.1;81;225;101;12508;104;0.2;10.4
LUG;01.06.1987 00:00;12.8;22.3;17.4;-3;-3.3;-2.6;0;14;8;-2.4;0;0;28.8;978.7;8.8;-0.9;0;16.2;2;111;12;0;276.7;161;230;89;12496;91;23.9;0.2
LUG;01.07.1987 00:00;17.2;26;21.3;-1.3;-0.8;-1.3;0;18.1;22;0;0;4;30.1;978.1;11.2;-1.3;1;0;1.9;106;14;0;309.7;196;228;86;12742;82;94.9;0
LUG;01.08.1987 00:00;16.4;25.1;20.6;-1.5;-1.4;-1.7;0;17.5;17;-0.9;0;4;29.6;978.6;12.3;-1.2;0;0;1.9;112;7;0;153.3;97;240;105;14326;98;79;0
LUG;01.09.1987 00:00;15.8;23.8;19.5;1.6;1.6;1.7;0;17.4;13;2.3;0;0;27;981.4;9.4;0.7;0;0;1.6;100;6;0;63;38;192;116;12204;106;51.6;0
LUG;01.10.1987 00:00;10.4;15.1;12.7;-0.5;0.2;-1.8;0;12.4;0;0.3;0;0;18.4;982.1;6.1;0.4;0;96.1;1.3;87;15;0;267.3;179;70;69;3625;43;0;8.1
LUG;01.11.1987 00:00;5.5;12;8.3;-0.1;-0.2;0.4;0;8.1;0;-0.4;0;0;20.2;978.7;2;-2.2;0;349.6;1.8;120;6;0;67.8;41;67;109;6288;99;0;109.6
LUG;01.12.1987 00:00;2.6;7.9;4.9;0.3;0.6;0.2;2;7;0;0.8;0;0;18.1;984.1;-1;1.2;0;469.2;1.2;80;4;0;39;49;47;94;5441;84;0;221.2
LUG;01.01.1988 00:00;2.6;6.9;4.2;0.4;1.4;-0.2;2;6.7;0;0.9;0;0;11.8;979.8;-0.6;-3.4;0;492.1;1.6;107;11;0;168.7;258;48;77;4863;65;0;244.1
LUG;01.02.1988 00:00;1.9;9.2;4.6;-0.4;0;0.2;1;5.1;0;-0.8;0;0;15.9;977.6;-0.5;-4;0;447.3;2.7;159;5;0;44.3;72;101;103;9599;112;0;215.3
LUG;01.03.1988 00:00;4.6;13.1;8.6;-0.3;-0.6;-0.4;0;5.7;0;-1.5;0;0;19.4;974.6;0.1;-5.4;0;339.9;3.5;167;4;0;64.1;85;154;103;11888;103;0;107.9
LUG;01.04.1988 00:00;9;15.5;11.8;-0.5;0.5;-1.2;0;10.2;0;0.8;0;0;21.2;977.9;6.1;-0.2;0;147;1.7;85;8;0;81.1;59;160;86;7989;73;0;27
LUG;01.05.1988 00:00;12.3;19.2;15.2;-1.1;-0.1;-1.6;0;14.3;0;1.5;0;0;24.5;977.5;9.5;-1.7;0;16.4;1.5;83;21;0;359.5;202;166;74;6784;57;0.9;0.4
LUG;01.06.1988 00:00;13.5;22.4;17.8;-2.6;-2.6;-2.5;0;15.3;5;-1.1;0;0;26.3;976.6;9.5;-3;0;8;2;111;15;0;197.8;115;219;85;10064;73;15.1;0
LUG;01.07.1988 00:00;17.3;26.3;21.8;-0.8;-0.7;-1;0;19.1;25;1;0;2;30.2;978.5;13.6;-0.9;1;0;1.8;100;12;0;138.6;88;241;91;15067;96;112.1;0
LUG;01.08.1988 00:00;16.9;26.4;21.5;-0.6;-0.9;-0.4;0;18.3;22;-0.1;0;3;30.5;977.9;12.2;-1.9;3;0;1.9;112;7;0;146;92;228;100;14757;101;100;0
LUG;01.09.1988 00:00;13.5;22.2;17.6;-0.3;-0.7;0.1;0;14.6;2;-0.5;0;0;30.8;981.1;8.8;0.4;1;0;1.8;113;5;0;86.7;53;176;106;12228;106;14.2;0
LUG;01.10.1988 00:00;11.2;17.4;13.9;0.7;1;0.5;0;13.6;0;1.5;0;0;21.4;982.5;7.8;0.8;0;44.6;1.6;107;9;0;221.9;148;87;86;7067;83;0;4.6
LUG;01.11.1988 00:00;2.3;10.1;5.6;-2.8;-3.4;-1.5;6;6.6;0;-1.9;0;0;18.3;984.2;-3;3.3;0;433;1.9;127;1;0;4.3;3;71;115;8106;128;0;193
LUG;01.12.1988 00:00;1.8;9.4;5.2;0.6;-0.2;1.7;5;5.7;0;-0.5;0;0;19.1;983.7;-0.9;0.8;0;459.1;2.1;140;2;0;45.5;57;56;112;8491;132;0;211.1
LUG;01.01.1989 00:00;0.4;7.5;3.3;-0.5;-0.8;0.4;10;5.5;0;-0.3;0;0;10.6;994.2;-1.9;11;0;519;1.2;80;0;0;0;0;71;114;10617;143;0;271
